prime_award_unique_key,prime_award_piid,prime_award_parent_piid,prime_award_amount,prime_award_disaster_emergency_fund_codes,prime_award_outlayed_amount_funded_by_COVID-19_supplementals,prime_award_obligated_amount_funded_by_COVID-19_supplementals,prime_award_base_action_date,prime_award_base_action_date_fiscal_year,prime_award_latest_action_date,prime_award_latest_action_date_fiscal_year,prime_award_period_of_performance_start_date,prime_award_period_of_performance_current_end_date,prime_award_period_of_performance_potential_end_date,prime_award_awarding_agency_code,prime_award_awarding_agency_name,prime_award_awarding_sub_agency_code,prime_award_awarding_sub_agency_name,prime_award_awarding_office_code,prime_award_awarding_office_name,prime_award_funding_agency_code,prime_award_funding_agency_name,prime_award_funding_sub_agency_code,prime_award_funding_sub_agency_name,prime_award_funding_office_code,prime_award_funding_office_name,prime_award_treasury_accounts_funding_this_award,prime_award_federal_accounts_funding_this_award,prime_award_object_classes_funding_this_award,prime_award_program_activities_funding_this_award,prime_awardee_duns,prime_awardee_uei,prime_awardee_name,prime_awardee_dba_name,prime_awardee_parent_duns,prime_awardee_parent_uei,prime_awardee_parent_name,prime_awardee_country_code,prime_awardee_country_name,prime_awardee_address_line_1,prime_awardee_city_name,prime_awardee_county_name,prime_awardee_state_code,prime_awardee_state_name,prime_awardee_zip_code,prime_awardee_congressional_district,prime_awardee_foreign_postal_code,prime_awardee_business_types,prime_award_primary_place_of_performance_city_name,prime_award_primary_place_of_performance_state_code,prime_award_primary_place_of_performance_state_name,prime_award_primary_place_of_performance_address_zip_code,prime_award_primary_place_of_performance_congressional_district,prime_award_primary_place_of_performance_country_code,prime_award_primary_place_of_performance_country_name,prime_award_description,prime_award_project_title,prime_award_naics_code,prime_award_naics_description,prime_award_national_interest_action_code,prime_award_national_interest_action,subaward_type,subaward_fsrs_report_id,subaward_fsrs_report_year,subaward_fsrs_report_month,subaward_number,subaward_amount,subaward_action_date,subaward_action_date_fiscal_year,subawardee_duns,subawardee_name,subawardee_dba_name,subawardee_parent_duns,subawardee_parent_name,subawardee_country_code,subawardee_country_name,subawardee_address_line_1,subawardee_city_name,subawardee_state_code,subawardee_state_name,subawardee_zip_code,subawardee_congressional_district,subawardee_foreign_postal_code,subawardee_business_types,subaward_primary_place_of_performance_address_line_1,subaward_primary_place_of_performance_city_name,subaward_primary_place_of_performance_state_code,subaward_primary_place_of_performance_state_name,subaward_primary_place_of_performance_address_zip_code,subaward_primary_place_of_performance_congressional_district,subaward_primary_place_of_performance_country_code,subaward_primary_place_of_performance_country_name,subaward_description,subawardee_highly_compensated_officer_1_name,subawardee_highly_compensated_officer_1_amount,subawardee_highly_compensated_officer_2_name,subawardee_highly_compensated_officer_2_amount,subawardee_highly_compensated_officer_3_name,subawardee_highly_compensated_officer_3_amount,subawardee_highly_compensated_officer_4_name,subawardee_highly_compensated_officer_4_amount,subawardee_highly_compensated_officer_5_name,subawardee_highly_compensated_officer_5_amount,usaspending_permalink,subaward_fsrs_report_last_modified_date
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations),,1105080.50,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001339159,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,,"15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,611afaf6f808e8b102b5dfe6824c8ca0,2020,9,4202258633,199862.00,2020-09-18,2020,780680976,ALLIANT TECHSYSTEMS OPERATIONS LLC,,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,55 THIOKOL RD,ELKTON,MD,Maryland,219214755,01,,"For-Profit Organization,Manufacturer of Goods",,ELKTON,MD,Maryland,219214755,01,USA,UNITED STATES,NRE - Other.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2020-10-16 10:53:51+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,,,,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,,"15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,9cc566b9e1dd74484ffd626aba55c80e,2020,10,4202122492,198546.00,2020-01-06,2020,006820633,"CAID INDUSTRIES, INC",,200427748,"Samuel, Son & Co., Limited",USA,UNITED STATES,2275 E GANLEY RD,TUCSON,AZ,Arizona,857064550,07,,"For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods",,TUCSON,AZ,Arizona,857064550,07,USA,UNITED STATES,Metal Shp'g Containr.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2020-11-17 10:56:12+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,,,,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,"For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3969f7c16051e43a4663fc4a20da4d12,2021,10,4202122492,198546.00,2020-01-06,2020,006820633,"CAID INDUSTRIES, INC",,200427748,"Samuel, Son & Co., Limited",USA,UNITED STATES,2275 E GANLEY RD,TUCSON,AZ,Arizona,857064550,03,,"For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods",,TUCSON,AZ,Arizona,857064550,03,USA,UNITED STATES,Metal Shp'g Containr.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-11-16 13:35:00+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations),,1105080.50,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,"For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3969f7c16051e43a4663fc4a20da4d12,2021,10,4202258633,197547.00,2020-09-18,2020,780680976,ALLIANT TECHSYSTEMS OPERATIONS LLC,,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,55 THIOKOL RD,ELKTON,MD,Maryland,219214755,01,,"For-Profit Organization,Manufacturer of Goods",,ELKTON,MD,Maryland,219214755,01,USA,UNITED STATES,NRE - Other.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-11-16 13:35:00+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,N: Emergency P.L. 116-136;Q: Excluded from tracking (uses non-emergency/non-disaster designated appropriations),,1105080.50,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,,"15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,9cc566b9e1dd74484ffd626aba55c80e,2020,10,4202258633,197472.00,2020-09-18,2020,780680976,ALLIANT TECHSYSTEMS OPERATIONS LLC,,967356127,NORTHROP GRUMMAN CORPORATION,USA,UNITED STATES,55 THIOKOL RD,ELKTON,MD,Maryland,219214755,01,,"For-Profit Organization,Manufacturer of Goods",,ELKTON,MD,Maryland,219214755,01,USA,UNITED STATES,NRE - Other.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2020-11-17 10:56:12+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,,,,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001339159,PPLZG8J3N9D4,RAYTHEON COMPANY,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,,Tucson,AZ,Arizona,857566100,02,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,AMS: ADV PROGRAMS,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,03b2184d5343366bc2fc8a6d433924b3,2018,10,4201811956,194073.00,2018-09-16,2018,080242612,PACIFIC SCIENTIFIC ENERGETIC MATERIALS COMPANY (CALIFORNIA) LLC,,080198742,Fortive Corporation,USA,UNITED STATES,7073 W WILLIS RD STE 5002,CHANDLER,AZ,Arizona,852265166,07,,"For-Profit Organization,Limited Liability Company,Manufacturer of Goods",,CHANDLER,AZ,Arizona,852265166,07,USA,UNITED STATES,Firm Fixed Price,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2018-11-28 15:00:52+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,,,,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,"For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3969f7c16051e43a4663fc4a20da4d12,2021,10,4201983042,193949.00,2019-05-30,2019,198722316,PORT ELECTRONICS CORPORATION,,,,USA,UNITED STATES,60 ISLAND ST STE 306,LAWRENCE,MA,Massachusetts,018401835,03,,"Economically Disadvantaged Women-Owned Small Business,For-Profit Organization,Minority-Owned business,Native American Owned,SBA Certified Hub Zone Firm,Self-Certified Small Disadvantaged Business,Service Disabled Veteran Owned,Veteran Owned Business,Woman-Owned Business",,LAWRENCE,MA,Massachusetts,018401835,03,USA,UNITED STATES,Missile Antenna &Ped.,Louise J Elliott,694999.00,Denise A Jones,411000.00,Robert W Wentworth,330000.00,Maureen D Confalone,235000.00,Karilyn  Crompton,115296.00,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-11-16 13:35:00+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,,,,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,,"15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,9cc566b9e1dd74484ffd626aba55c80e,2020,10,4201983042,193949.00,2019-05-30,2019,198722316,PORT ELECTRONICS CORPORATION,,,,USA,UNITED STATES,60 ISLAND ST STE 306,LAWRENCE,MA,Massachusetts,018401835,05,,"Economically Disadvantaged Women-Owned Small Business,For-Profit Organization,Minority-Owned business,Native American Owned,SBA Certified Hub Zone Firm,Self-Certified Small Disadvantaged Business,Service Disabled Veteran Owned,Veteran Owned Business,Woman-Owned Business",,LAWRENCE,MA,Massachusetts,018401835,05,USA,UNITED STATES,Missile Antenna &Ped.,,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2020-11-17 10:56:12+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,,,,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,,"15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,9cc566b9e1dd74484ffd626aba55c80e,2020,10,4201649660,192480.00,2018-02-06,2018,029351079,"MEASUREMENT SPECIALTIES, INC.",TE Connectivity,485203835,TE Connectivity Ltd.,USA,UNITED STATES,1000 LUCAS WAY,HAMPTON,VA,Virginia,236661573,03,,"For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods",,HAMPTON,VA,Virginia,236661573,03,USA,UNITED STATES,"AlarmBuzzerSensor, EnvTestEq(Shock/etc).",,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2020-11-17 10:56:12+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,,,,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,"For-Profit Organization,Manufacturer of Goods","15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,3969f7c16051e43a4663fc4a20da4d12,2021,10,4201649660,192480.00,2018-02-06,2018,029351079,"MEASUREMENT SPECIALTIES, INC.",TE Connectivity,485203835,TE Connectivity Ltd.,USA,UNITED STATES,1000 LUCAS WAY,HAMPTON,VA,Virginia,236661573,03,,"For-Profit Organization,Foreign Owned and Located,Manufacturer of Goods",,HAMPTON,VA,Virginia,236661573,03,USA,UNITED STATES,"AlarmBuzzerSensor, EnvTestEq(Shock/etc).",,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2021-11-16 13:35:00+00
CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-,HR001117C0025,,174746702.00,,,,2016-10-31,2017,2021-09-15,2021,2016-10-31,2022-03-31,2022-03-31,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,097,Department of Defense (DOD),97AE,DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA),HR0011,DEF ADVANCED RESEARCH PROJECTS AGCY,017-2020/2021-1319-000;057-2018/2019-3600-000;057-2019/2020-3600-000;057-2020/2021-3600-000;097-2018/2019-0400-000;097-2019/2020-0400-000;097-2020/2021-0400-000;097-2021/2022-0400-000,017-1319;057-3600;097-0400,25.1: Advisory and assistance services;25.5: Research and development contracts,0001: BASIC RESEARCH;0002: APPLIED RESEARCH,794598573,VTEWM5QSE598,RAYTHEON COMPANY,RAYTHEON COMPANY,001344142,PPLZG8J3N9D4,RAYTHEON TECHNOLOGIES CORPORATION,USA,UNITED STATES,1151 E HERMANS RD,TUCSON,PIMA,AZ,Arizona,857569367,03,,,"15090 Tucson, AZ",AZ,Arizona,857569367,03,USA,UNITED STATES,IGF::OT::IGF HYPERSONIC AIR-BREATHING WEAPON CONCEPT (HAWC) PHASE 2,HYPERSONIC AIR BREAT,541712,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT BIOTECHNOLOGY)",NONE,NONE,sub-contract,9cc566b9e1dd74484ffd626aba55c80e,2020,10,4201727515,191588.00,2018-05-08,2018,787085901,"MORGAN ADVANCED CERAMICS, INC",M C,210207205,MORGAN ADVANCED MATERIALS PLC,USA,UNITED STATES,2425 WHIPPLE RD,HAYWARD,CA,California,945447807,13,,"For-Profit Organization,Manufacturer of Goods",,HAYWARD,CA,California,945447807,13,USA,UNITED STATES,"Missile Antenna &Ped, NRE - Engineering, NRE - Other.",,,,,,,,,,,https://www.usaspending.gov/award/CONT_AWD_HR001117C0025_9700_-NONE-_-NONE-/,2020-11-17 10:56:12+00
